"Date","Price"
2022-06-18,69975
2022-06-19,69975
2022-06-20,68750
2022-06-21,68700
2022-06-22,68160
2022-06-23,66050
2022-06-24,64340
2022-06-25,64340
2022-06-26,64340
2022-06-27,64465
2022-06-28,64150
2022-06-29,63940
2022-06-30,64230
2022-07-01,62930
2022-07-02,62930
2022-07-03,62930
2022-07-04,61560
2022-07-05,61225
2022-07-06,58125
2022-07-07,58600
2022-07-08,59600
2022-07-09,59600
2022-07-10,59600
2022-07-11,58535
2022-07-12,58430
2022-07-13,56460
2022-07-14,56300
2022-07-15,54890
2022-07-16,54890
2022-07-17,54890
2022-07-18,56010
2022-07-19,56210
2022-07-20,56920
2022-07-21,56360
2022-07-22,57030
2022-07-23,57030
2022-07-24,57030
2022-07-25,57570
2022-07-26,58930
2022-07-27,58710
2022-07-28,60090
2022-07-29,60315
2022-07-30,60315
2022-07-31,60315
2022-08-01,61640
2022-08-02,60180
2022-08-03,60260
2022-08-04,59930
2022-08-05,60520
2022-08-06,60520
2022-08-07,60520
2022-08-08,61340
2022-08-09,61540
2022-08-10,61780
2022-08-11,62520
2022-08-12,63000
2022-08-13,63000
2022-08-14,63000
2022-08-15,62310
2022-08-16,62460
2022-08-17,62470
2022-08-18,62300
2022-08-19,62950
2022-08-20,62950
2022-08-21,62950
2022-08-22,63610
2022-08-23,63570
2022-08-24,63715
2022-08-25,63330
2022-08-26,64270
2022-08-27,64270
2022-08-28,64270
2022-08-29,63720
2022-08-30,63120
2022-08-31,62770
2022-09-01,61775
2022-09-02,60500
2022-09-03,60500
2022-09-04,60500
2022-09-05,60840
2022-09-06,61750
2022-09-07,61700
2022-09-08,61910
2022-09-09,63650
2022-09-10,63650
2022-09-11,63650
2022-09-12,63650
2022-09-13,63850
2022-09-14,63050
2022-09-15,63370
2022-09-16,62865
2022-09-17,62865
2022-09-18,62865
2022-09-19,63440
2022-09-20,63370
2022-09-21,63120
2022-09-22,63120
2022-09-23,63025
2022-09-24,63025
2022-09-25,63025
2022-09-26,61570
2022-09-27,61485
2022-09-28,61430
2022-09-29,62430
2022-09-30,62670
2022-10-01,62670
2022-10-02,62670
2022-10-03,62670
2022-10-04,62670
2022-10-05,62670
2022-10-06,62670
2022-10-07,62670
2022-10-08,62670
2022-10-09,62670
2022-10-10,63070
2022-10-11,63975
2022-10-12,63800
2022-10-13,63960
2022-10-14,64760
2022-10-15,64760
2022-10-16,64760
2022-10-17,64450
2022-10-18,63550
2022-10-19,62950
2022-10-20,62895
2022-10-21,64000
2022-10-22,64000
2022-10-23,64000
2022-10-24,64530
