"Date","Price","Open","High","Low","Vol.","Change %","Change.."
"07/08/2021",19.994,19.947,20.1619,19.9337,NA,NA,"0.36%"
"07/07/2021",19.923,20.017,20.1056,19.9063,NA,NA,"-0.44%"
"07/06/2021",20.011,19.8534,20.0795,19.7726,NA,NA,"0.82%"
"07/05/2021",19.8481,19.7865,19.8752,19.7735,NA,NA,"0.46%"
"07/02/2021",19.758,19.999,20.0545,19.7444,NA,NA,"-1.14%"
"07/01/2021",19.986,19.945,20.0872,19.9023,NA,NA,"0.28%"
"06/30/2021",19.931,19.8175,19.969,19.7815,NA,NA,"0.65%"
"06/29/2021",19.803,19.8252,19.8855,19.767,NA,NA,"-0.09%"
"06/28/2021",19.8199,19.8235,19.9024,19.7505,NA,NA,"0.06%"
"06/25/2021",19.809,19.8645,19.908,19.7045,NA,NA,"-0.21%"
"06/24/2021",19.8505,20.2076,20.2172,19.714,NA,NA,"-1.56%"
"06/23/2021",20.165,20.3505,20.4167,20.1675,NA,NA,"-0.84%"
"06/22/2021",20.335,20.484,20.6756,20.325,NA,NA,"-0.68%"
"06/21/2021",20.4749,20.6405,20.7159,20.449,NA,NA,"-0.89%"
"06/18/2021",20.658,20.425,20.7507,20.375,NA,NA,"1.20%"
"06/17/2021",20.413,20.409,20.623,20.3262,NA,NA,"0.05%"
"06/16/2021",20.402,20.0235,20.4315,19.9524,NA,NA,"1.98%"
"06/15/2021",20.005,19.9655,20.195,19.8847,NA,NA,"0.29%"
"06/14/2021",19.948,19.8818,19.982,19.8384,NA,NA,"0.35%"
"06/11/2021",19.8775,19.6905,20.0039,19.6416,NA,NA,"1.01%"
"06/10/2021",19.679,19.737,19.778,19.6497,NA,NA,"-0.27%"
"06/09/2021",19.7315,19.704,19.7917,19.5967,NA,NA,"0.19%"
"06/08/2021",19.694,19.8065,19.8579,19.689,NA,NA,"-0.53%"
"06/07/2021",19.7991,19.945,19.972,19.7345,NA,NA,"-0.80%"
"06/04/2021",19.958,20.1645,20.219,19.9015,NA,NA,"-0.97%"
"06/03/2021",20.154,19.898,20.18,19.891,NA,NA,"1.35%"
"06/02/2021",19.886,19.976,20.028,19.879,NA,NA,"-0.39%"
"06/01/2021",19.964,19.9535,19.9885,19.84,NA,NA,"0.09%"
"05/31/2021",19.9461,19.9275,19.9605,19.8835,NA,NA,"0.21%"
"05/28/2021",19.905,19.9471,20.0784,19.8972,NA,NA,"-0.18%"
"05/27/2021",19.941,19.8705,20.0467,19.826,NA,NA,"0.37%"
"05/26/2021",19.867,19.919,19.928,19.8299,NA,NA,"-0.24%"
"05/25/2021",19.914,19.859,19.9335,19.8097,NA,NA,"0.32%"
"05/24/2021",19.85,19.9685,19.9956,19.8455,NA,NA,"-0.41%"
"05/21/2021",19.932,19.8664,20.0165,19.8619,NA,NA,"0.36%"
"05/20/2021",19.8611,19.928,19.9625,19.8384,NA,NA,"-0.28%"
"05/19/2021",19.917,19.838,19.9776,19.7955,NA,NA,"0.43%"
"05/18/2021",19.832,19.784,19.8718,19.7183,NA,NA,"0.32%"
"05/17/2021",19.769,19.868,19.948,19.7614,NA,NA,"-0.44%"
"05/14/2021",19.857,19.9365,19.9734,19.753,NA,NA,"-0.34%"
"05/13/2021",19.925,20.168,20.2145,19.9132,NA,NA,"-1.15%"
"05/12/2021",20.156,19.967,20.1856,19.9253,NA,NA,"1.04%"
"05/11/2021",19.949,19.933,20.0014,19.8253,NA,NA,"0.14%"
"05/10/2021",19.922,19.9073,19.9583,19.8585,NA,NA,"0.11%"
"05/07/2021",19.9,20.0815,20.1257,19.8535,NA,NA,"-0.79%"
"05/06/2021",20.058,20.26,20.308,20.0655,NA,NA,"-0.92%"
"05/05/2021",20.244,20.203,20.299,20.148,NA,NA,"0.32%"
"05/04/2021",20.18,20.177,20.3365,20.139,NA,NA,"0.09%"
"05/03/2021",20.161,20.2415,20.319,20.1395,NA,NA,"-0.32%"
"04/30/2021",20.226,20.052,20.285,20.0125,NA,NA,"0.93%"
"04/29/2021",20.04,19.916,20.1705,19.861,NA,NA,"0.70%"
"04/28/2021",19.901,20.0575,20.0935,19.8531,NA,NA,"-0.69%"
"04/27/2021",20.04,19.8585,20.0783,19.851,NA,NA,"0.96%"
"04/26/2021",19.85,19.847,19.9046,19.7958,NA,NA,"0.18%"
"04/23/2021",19.815,19.931,19.956,19.8055,NA,NA,"-0.50%"
"04/22/2021",19.914,19.8835,19.9873,19.8584,NA,NA,"0.21%"
"04/21/2021",19.873,19.9725,19.996,19.8505,NA,NA,"-0.44%"
"04/20/2021",19.96,19.8185,20.0005,19.78,NA,NA,"0.74%"
