"Date","Price","Open","High","Low","Vol.","Change.."
2024-05-08,116.98,117.13,117.26,117.01,"","-0.03%"
2024-05-07,117.01,117.085,117.295,116.895,"","0.09%"
2024-05-06,116.9,117.095,117.195,116.99,"","0.04%"
2024-05-03,116.85,117.12,117.505,116.875,"","-0.09%"
2024-05-02,116.95,117.235,117.37,116.88,"","-0.02%"
2024-05-01,116.97,117.085,117.33,116.915,"","0.01%"
2024-04-30,116.96,117.14,117.23,116.845,"","-0.02%"
2024-04-29,116.98,117.17,117.265,116.98,"","-0.08%"
2024-04-26,117.07,117.195,117.425,116.985,"","-0.03%"
2024-04-25,117.1,117.175,117.455,117,"","0.02%"
2024-04-24,117.08,117.175,117.35,116.97,"","0.03%"
2024-04-23,117.05,117.19,117.52,117,"","0.01%"
2024-04-22,117.04,117.14,117.355,117.055,"","0.03%"
2024-04-19,117.01,117.165,117.445,117.035,"","-0.03%"
2024-04-18,117.04,117.135,117.33,116.95,"","0.04%"
2024-04-17,116.99,117.145,117.33,116.945,"","-0.02%"
2024-04-16,117.01,117.125,117.265,117.01,"","0.03%"
2024-04-15,116.97,117.05,117.27,116.985,"","-0.03%"
2024-04-12,117,117.1,117.235,116.985,"","0.03%"
2024-04-11,116.97,117.105,117.31,116.935,"","0.01%"
2024-04-10,116.96,117.125,117.47,116.905,"","-0.04%"
2024-04-09,117.01,117.09,117.305,116.935,"","0.03%"
2024-04-08,116.97,117.105,117.285,117,"","0.00%"
2024-04-05,116.97,117.125,117.355,116.76,"","-0.03%"
2024-04-04,117.01,117.18,117.31,116.985,"","-0.01%"
2024-04-03,117.02,117.125,117.36,116.985,"","0.03%"
2024-04-02,116.98,117.1,117.29,116.985,"","0.09%"
2024-04-01,116.88,117.065,117.275,116.895,"","-0.08%"
2024-03-29,116.97,117.175,117.285,116.975,"","-0.04%"
2024-03-28,117.02,117.17,117.29,116.865,"","-0.03%"
2024-03-27,117.05,117.23,117.32,117.1,"","-0.03%"
2024-03-26,117.09,117.205,117.35,117.06,"","0.02%"
2024-03-25,117.07,117.2,117.36,117.12,"","0.00%"
2024-03-22,117.07,117.225,117.355,117.11,"","0.01%"
2024-03-21,117.06,117.23,117.39,117.035,"","0.03%"
2024-03-20,117.03,117.225,117.485,117.045,"","-0.03%"
2024-03-19,117.07,117.245,117.385,117.1,"","0.01%"
2024-03-18,117.06,117.255,117.365,117.11,"","-0.02%"
2024-03-15,117.08,117.2,117.38,117.105,"","0.02%"
2024-03-14,117.06,117.215,117.425,116.955,"","-0.01%"
2024-03-13,117.07,117.245,117.405,117.06,"","-0.01%"
2024-03-12,117.08,117.19,117.455,116.815,"","-0.01%"
2024-03-11,117.09,117.425,117.47,117.085,"","0.01%"
2024-03-08,117.08,117.2,117.475,117,"","0.02%"
2024-03-07,117.06,117.205,117.425,116.995,"","-0.03%"
2024-03-06,117.1,117.265,117.385,116.94,"","0.03%"
2024-03-05,117.06,117.235,117.435,117.04,"","0.01%"
2024-03-04,117.05,117.305,117.35,117.085,"","-0.03%"
2024-03-01,117.08,117.18,117.495,117,"","0.06%"
2024-02-29,117.01,117.255,117.39,117.06,"","-0.03%"
2024-02-28,117.05,117.235,117.355,117.085,"","-0.02%"
2024-02-27,117.07,117.18,117.375,117.08,"","0.01%"
2024-02-26,117.06,117.275,117.355,117.08,"","0.03%"
2024-02-23,117.03,117.235,117.37,117.04,"","-0.03%"
2024-02-22,117.06,117.15,117.51,116.895,"","0.02%"
2024-02-21,117.04,117.07,117.315,116.995,"","0.03%"
2024-02-20,117.01,117.17,117.355,116.995,"","-0.01%"
2024-02-19,117.02,117.15,117.32,117.05,"","0.05%"
2024-02-16,116.96,117.105,117.28,116.905,"","-0.03%"
2024-02-15,116.99,117.19,117.335,117.06,"","-0.03%"
2024-02-14,117.02,117.19,117.265,117.06,"","0.02%"
2024-02-13,117,117.125,117.305,116.555,"","0.01%"
2024-02-12,116.99,117.145,117.305,117.06,"","-0.01%"
2024-02-09,117,117.155,117.335,117.045,"","0.00%"
2024-02-08,117,117.14,117.33,117.04,"","-0.08%"
2024-02-07,117.09,117.195,117.325,117.05,"","0.05%"
2024-02-06,117.03,117.135,117.32,117.055,"","0.07%"
2024-02-05,116.95,117.105,117.32,116.915,"","0.01%"
2024-02-02,116.94,117.195,117.325,116.74,"","-0.05%"
2024-02-01,117,117.135,117.355,116.895,"","-0.03%"
2024-01-31,117.04,117.18,117.355,116.885,"","-0.01%"
2024-01-30,117.05,117.195,117.4,116.94,"","0.02%"
2024-01-29,117.03,117.105,117.35,117,"","0.05%"
2024-01-26,116.97,117.205,117.47,117.045,"","-0.09%"
2024-01-25,117.07,117.195,117.4,116.975,"","0.05%"
2024-01-24,117.01,117.19,117.405,116.94,"","-0.04%"
2024-01-23,117.06,117.22,117.42,117.035,"","-0.02%"
2024-01-22,117.08,117.16,117.37,117.08,"","0.02%"
2024-01-19,117.06,117.24,117.375,116.95,"","0.00%"
2024-01-18,117.06,117.205,117.39,117.005,"","-0.06%"
2024-01-17,117.13,117.245,117.345,117.04,"","0.04%"
2024-01-16,117.08,117.225,117.415,117.09,"","-0.05%"
2024-01-15,117.14,117.225,117.405,117.18,"","0.05%"
2024-01-12,117.08,117.235,117.42,117.13,"","0.01%"
2024-01-11,117.07,117.225,117.485,116.87,"","-0.01%"
2024-01-10,117.08,117.205,117.395,117.03,"","0.02%"
2024-01-09,117.06,117.295,117.42,117.04,"","0.05%"
2024-01-08,117,117.23,117.365,117.115,"","-0.11%"
2024-01-05,117.13,117.235,117.6,116.9,"","0.01%"
2024-01-04,117.12,117.235,117.445,117.055,"","-0.03%"
2024-01-03,117.15,117.26,117.4,117.065,"","0.04%"
2024-01-02,117.1,117.175,117.235,116.925,"","-0.02%"
2024-01-01,117.12,117.155,117.25,117.14,"","0.03%"
2023-12-29,117.08,117.12,117.355,117.06,"","0.08%"
2023-12-28,116.99,117.14,117.23,117.05,"","-0.06%"
2023-12-27,117.06,117.19,117.315,117.075,"","0.00%"
2023-12-26,117.06,117.155,117.31,117.055,"","0.02%"
2023-12-25,117.04,117.18,117.27,117.065,"","0.00%"
2023-12-22,117.04,117.165,117.29,117.065,"","0.00%"
2023-12-21,117.04,117.17,117.29,117.045,"","0.03%"
2023-12-20,117.01,117.18,117.27,117.04,"","-0.05%"
2023-12-19,117.07,117.19,117.325,117.085,"","0.02%"
2023-12-18,117.05,117.265,117.535,117.095,"","0.00%"
2023-12-15,117.05,117.195,117.345,116.855,"","0.00%"
2023-12-14,117.05,117.18,117.44,117.05,"","0.00%"
2023-12-13,117.05,117.16,117.535,117.06,"","0.02%"
2023-12-12,117.03,117.165,117.44,116.935,"","-0.01%"
2023-12-11,117.04,117.395,117.53,117.04,"","-0.19%"
2023-12-08,117.26,117.515,117.66,116.485,"","-0.09%"
2023-12-07,117.37,117.09,117.76,116.94,"","0.40%"
2023-12-06,116.9,117.145,117.48,116.73,"","-0.06%"
2023-12-05,116.97,117.145,117.54,116.725,"","-0.11%"
2023-12-04,117.1,117.255,117.31,116.81,"","0.05%"
2023-12-01,117.04,117.205,117.42,116.715,"","0.03%"
2023-11-30,117.01,117.21,117.44,116.715,"","0.09%"
2023-11-29,116.91,117.15,117.85,116.935,"","-0.05%"
2023-11-28,116.97,117.205,117.69,117.055,"","-0.15%"
2023-11-27,117.14,117.4,117.425,117.09,"","-0.14%"
2023-11-24,117.3,117.205,117.53,116.895,"","0.23%"
2023-11-23,117.03,116.975,117.435,116.82,"","0.16%"
2023-11-22,116.84,117.205,117.35,116.75,"","-0.15%"
2023-11-21,117.02,117.21,117.605,116.745,"","-0.01%"
2023-11-20,117.03,117.175,117.465,117.09,"","0.08%"
2023-11-17,116.94,117.2,117.725,116.995,"","-0.06%"
2023-11-16,117.01,117.195,117.625,116.98,"","-0.01%"
2023-11-15,117.02,117.195,117.58,116.93,"","-0.02%"
2023-11-14,117.04,117.21,117.73,117.025,"","0.03%"
2023-11-13,117.01,117.115,117.34,116.82,"","0.04%"
2023-11-10,116.96,117.19,117.295,116.805,"","-0.04%"
2023-11-09,117.01,117.185,117.305,117.065,"","-0.01%"
2023-11-08,117.02,117.395,117.68,116.955,"","-0.22%"
2023-11-07,117.28,117.195,117.465,116.745,"","0.21%"
2023-11-06,117.03,117.19,117.345,116.92,"","0.01%"
2023-11-03,117.02,116.855,117.855,116.765,"","0.27%"
2023-11-02,116.7,117.415,117.88,116.715,"","-0.49%"
2023-11-01,117.28,116.81,117.505,116.705,"","0.47%"
2023-10-31,116.73,117.25,117.805,116.715,"","-0.31%"
2023-10-30,117.09,117.215,117.675,116.985,"","0.15%"
2023-10-27,116.92,117.315,117.665,116.94,"","-0.26%"
2023-10-26,117.22,117.265,117.46,116.75,"","0.16%"
2023-10-25,117.03,117.17,117.395,116.96,"","-0.04%"
2023-10-24,117.08,117.835,118.115,116.795,"","-0.53%"
2023-10-23,117.7,117.155,117.94,116.97,"","0.57%"
2023-10-20,117.03,117.165,117.47,116.84,"","0.03%"
2023-10-19,117,116.915,117.655,116.83,"","0.18%"
2023-10-18,116.79,117.185,117.645,116.775,"","-0.20%"
2023-10-17,117.02,117.48,117.64,116.96,"","-0.27%"
2023-10-16,117.34,117.17,117.515,117.025,"","0.26%"
2023-10-13,117.03,117.195,117.335,116.975,"","0.02%"
2023-10-12,117.01,117.23,117.59,116.72,"","0.00%"
2023-10-11,117.01,117.155,117.55,116.835,"","-0.06%"
2023-10-10,117.08,117.61,117.84,117.005,"","-0.32%"
2023-10-09,117.46,116.9,117.68,116.725,"","0.32%"
2023-10-06,117.09,117.7,117.855,116.62,"","-0.41%"
2023-10-05,117.57,117.29,117.73,117.06,"","0.44%"
2023-10-04,117.06,117.125,117.555,116.91,"","0.09%"
2023-10-03,116.95,117.215,117.395,116.885,"","-0.07%"
2023-10-02,117.03,117.175,117.33,116.765,"","0.02%"
2023-09-29,117.01,117.34,117.635,116.99,"","-0.11%"
2023-09-28,117.14,117.185,117.49,116.705,"","0.03%"
2023-09-27,117.1,117.225,117.315,116.685,"","0.04%"
2023-09-26,117.05,117.16,117.355,117.085,"","-0.02%"
2023-09-25,117.07,117.18,117.37,117.065,"","-0.11%"
2023-09-22,117.2,117.365,117.55,116.81,"","-0.03%"
2023-09-21,117.23,116.735,117.525,116.255,"","0.54%"
2023-09-20,116.6,117.21,117.6,116.62,"","-0.42%"
2023-09-19,117.09,117.205,117.325,117.06,"","0.05%"
2023-09-18,117.03,117.25,117.39,117.075,"","0.05%"
2023-09-15,116.97,117.175,117.43,117.055,"","-0.05%"
2023-09-14,117.03,117.21,117.405,116.985,"","-0.06%"
2023-09-13,117.1,117.56,117.685,116.99,"","-0.28%"
2023-09-12,117.43,117.175,117.685,117.1,"","0.29%"
2023-09-11,117.09,117.34,117.63,117.11,"","-0.03%"
2023-09-08,117.12,117.22,117.33,117.09,"","-0.02%"
2023-09-07,117.14,117.185,117.225,117.055,"","0.03%"
2023-09-06,117.11,117.245,117.41,116.895,"","-0.05%"
2023-09-05,117.17,117.175,117.34,117.085,"","0.09%"
2023-09-04,117.06,117.195,117.34,117.07,"","0.07%"
2023-09-01,116.98,117.18,117.34,116.97,"","-0.04%"
2023-08-31,117.03,117.21,117.355,117.05,"","-0.09%"
2023-08-30,117.13,117.195,117.575,117.075,"","0.10%"
2023-08-29,117.01,117.215,117.485,117.075,"","-0.06%"
2023-08-28,117.08,117.32,117.46,117.115,"","-0.06%"
2023-08-25,117.15,117.255,117.39,117.035,"","0.06%"
2023-08-24,117.08,117.245,117.365,117.11,"","0.03%"
2023-08-23,117.04,117.225,117.39,116.92,"","0.02%"
2023-08-22,117.02,117.155,117.38,116.945,"","-0.05%"
2023-08-21,117.08,117.25,117.435,117.115,"","0.01%"
2023-08-18,117.07,117.16,117.245,117.09,"","-0.02%"
2023-08-17,117.09,117.15,117.265,117.065,"","-0.03%"
2023-08-16,117.12,117.215,117.365,117.065,"","0.01%"
2023-08-15,117.11,117.225,117.35,117.015,"","0.06%"
2023-08-14,117.04,117.23,117.38,116.97,"","-0.03%"
2023-08-11,117.08,117.24,117.46,117.03,"","0.06%"
2023-08-10,117.01,117.18,117.48,117.02,"","-0.09%"
2023-08-09,117.11,117.165,117.355,117.08,"","0.02%"
2023-08-08,117.09,117.175,117.35,117.08,"","-0.03%"
2023-08-07,117.13,117.28,117.365,116.825,"","-0.01%"
2023-08-04,117.14,117.21,117.46,117.055,"","0.14%"
2023-08-03,116.98,117.18,117.405,117.055,"","-0.10%"
2023-08-02,117.1,117.155,117.36,116.97,"","0.01%"
2023-08-01,117.09,117.155,117.41,117.07,"","-0.02%"
2023-07-31,117.11,117.26,117.4,117.055,"","-0.01%"
2023-07-28,117.12,117.195,117.49,117.045,"","0.03%"
2023-07-27,117.08,117.13,117.395,117,"","-0.01%"
2023-07-26,117.09,117.15,117.405,117.065,"","-0.01%"
2023-07-25,117.1,117.195,117.41,117.05,"","0.00%"
2023-07-24,117.1,117.205,117.395,116.93,"","0.02%"
2023-07-21,117.08,117.235,117.365,117.1,"","-0.04%"
2023-07-20,117.13,117.165,117.375,117.075,"","0.03%"
2023-07-19,117.09,117.165,117.365,117.065,"","-0.01%"
2023-07-18,117.1,117.165,117.31,117.055,"","-0.03%"
2023-07-17,117.13,117.34,117.35,117.09,"","0.03%"
2023-07-14,117.1,117.265,117.375,117.055,"","0.06%"
2023-07-13,117.03,117.25,117.375,117.085,"","-0.03%"
2023-07-12,117.06,117.27,117.625,117.09,"","-0.02%"
2023-07-11,117.08,117.26,117.36,117.105,"","0.00%"
2023-07-10,117.08,117.195,117.38,117.095,"","0.01%"
2023-07-07,117.07,117.25,117.54,117.085,"","-0.01%"
2023-07-06,117.08,117.265,117.365,116.99,"","0.04%"
2023-07-05,117.03,117.26,117.375,117.115,"","-0.04%"
2023-07-04,117.08,117.255,117.34,117.135,"","0.00%"
2023-07-03,117.08,117.255,117.42,117.075,"","0.03%"
2023-06-30,117.04,117.16,117.465,117.055,"","-0.05%"
2023-06-29,117.1,117.27,117.38,117.08,"","0.01%"
2023-06-28,117.09,117.245,117.36,117.11,"","-0.06%"
2023-06-27,117.16,117.3,117.45,117.115,"","-0.01%"
2023-06-26,117.17,117.3,117.63,117.185,"","0.00%"
2023-06-23,117.17,117.295,117.46,116.755,"","-0.05%"
2023-06-22,117.23,117.29,117.445,117.2,"","0.02%"
2023-06-21,117.21,117.255,117.41,117.105,"","0.04%"
2023-06-20,117.16,117.26,117.445,117.155,"","-0.02%"
2023-06-19,117.18,117.255,117.305,117.14,"","0.03%"
2023-06-16,117.15,117.24,117.37,117.155,"","-0.02%"
2023-06-15,117.17,117.22,117.45,117.115,"","-0.02%"
2023-06-14,117.19,117.225,117.35,117.085,"","0.03%"
2023-06-13,117.16,117.2,117.54,117.13,"","-0.01%"
2023-06-12,117.17,117.28,117.425,117.08,"","0.03%"
2023-06-09,117.13,117.3,117.355,117.125,"","-0.04%"
2023-06-08,117.18,117.28,117.435,117.15,"","0.03%"
2023-06-07,117.15,117.295,117.38,117.14,"","-0.04%"
2023-06-06,117.2,117.31,117.485,116.945,"","0.02%"
2023-06-05,117.18,117.29,117.45,117.045,"","0.01%"
2023-06-02,117.17,117.25,117.48,116.93,"","0.02%"
2023-06-01,117.15,117.275,117.6,117.1,"","-0.01%"
2023-05-31,117.16,117.29,117.5,116.95,"","0.00%"
2023-05-30,117.16,117.29,117.43,117.005,"","-0.01%"
2023-05-29,117.17,117.22,117.36,117.115,"","0.03%"
2023-05-26,117.14,117.295,117.52,117.125,"","-0.01%"
2023-05-25,117.15,117.285,117.47,117.175,"","-0.04%"
2023-05-24,117.2,117.305,117.45,117.025,"","-0.01%"
2023-05-23,117.21,117.235,117.455,117.04,"","0.03%"
2023-05-22,117.17,117.37,117.55,117.165,"","0.08%"
2023-05-19,117.08,117.28,117.415,117.04,"","-0.09%"
2023-05-18,117.18,117.3,117.495,117.105,"","-0.03%"
2023-05-17,117.22,117.275,117.54,117.145,"","0.02%"
2023-05-16,117.2,117.245,117.42,117.035,"","0.03%"
2023-05-15,117.17,117.345,117.485,117.145,"","0.08%"
2023-05-12,117.08,117.25,117.535,117.12,"","-0.09%"
2023-05-11,117.19,117.26,117.51,117.1,"","0.02%"
2023-05-10,117.17,117.27,117.44,117.07,"","0.00%"
2023-05-09,117.17,117.285,117.45,117.15,"","-0.03%"
2023-05-08,117.2,117.425,117.57,117.155,"","-0.01%"
2023-05-05,117.21,117.275,117.695,117.01,"","0.00%"
2023-05-04,117.21,117.255,117.555,117.02,"","0.06%"
2023-05-03,117.14,117.28,117.585,117.075,"","-0.06%"
2023-05-02,117.21,116.8,117.38,116.735,"","0.57%"
2023-05-01,116.54,117.455,117.53,116.705,"","-0.49%"
2023-04-28,117.11,117.225,117.48,117.075,"","-0.03%"
2023-04-27,117.15,117.26,117.595,117.03,"","0.03%"
2023-04-26,117.12,117.225,117.44,117.04,"","-0.04%"
2023-04-25,117.17,117.275,117.475,117.085,"","0.01%"
2023-04-24,117.16,117.34,117.45,117.085,"","0.03%"
2023-04-21,117.13,117.245,117.495,117.06,"","0.01%"
2023-04-20,117.12,117.315,117.545,116.98,"","0.03%"
2023-04-19,117.09,117.28,117.48,117.08,"","-0.08%"
2023-04-18,117.18,117.31,117.465,117.095,"","-0.03%"
2023-04-17,117.21,117.225,117.53,116.925,"","-0.05%"
2023-04-14,117.27,117.225,117.46,117.065,"","0.10%"
2023-04-13,117.15,117.275,117.52,117.165,"","-0.03%"
2023-04-12,117.19,117.22,117.73,117.145,"","0.03%"
2023-04-11,117.16,117.23,117.41,117.195,"","0.01%"
2023-04-10,117.15,117.31,117.475,116.855,"","0.12%"
2023-04-07,117.01,117.31,117.51,117.065,"","-0.11%"
2023-04-06,117.14,117.235,117.46,116.975,"","0.03%"
2023-04-05,117.1,117.28,117.57,117.14,"","-0.01%"
2023-04-04,117.11,117.185,117.465,117.12,"","0.09%"
2023-04-03,117.01,117.385,117.545,116.76,"","-0.11%"
2023-03-31,117.14,117.275,117.47,117.165,"","0.08%"
2023-03-30,117.05,117.29,117.515,117.11,"","-0.15%"
2023-03-29,117.23,117.32,117.505,117.085,"","-0.02%"
2023-03-28,117.25,117.32,117.445,117.125,"","-0.01%"
2023-03-27,117.26,117.39,117.705,117.23,"","0.08%"
2023-03-24,117.17,117.29,117.485,117.12,"","-0.08%"
2023-03-23,117.26,117.35,117.5,117.255,"","-0.03%"
2023-03-22,117.29,117.29,117.675,116.92,"","0.05%"
2023-03-21,117.23,117.275,117.46,117.11,"","0.03%"
2023-03-20,117.2,117.66,117.77,117.145,"","0.09%"
2023-03-17,117.09,117.285,117.53,117.175,"","-0.09%"
2023-03-16,117.19,117.295,117.53,117.04,"","-0.03%"
2023-03-15,117.23,117.31,117.505,117.165,"","-0.01%"
2023-03-14,117.24,117.23,117.575,116.665,"","0.11%"
2023-03-13,117.11,117.275,117.92,117.085,"","0.14%"
2023-03-10,116.95,117.31,117.545,116.97,"","-0.20%"
2023-03-09,117.18,117.27,117.515,117.175,"","0.03%"
2023-03-08,117.15,117.335,117.6,117.125,"","0.02%"
2023-03-07,117.13,117.29,117.45,117.15,"","0.03%"
2023-03-06,117.09,117.115,117.495,117.065,"","0.00%"
2023-03-03,117.09,117.335,117.495,117.15,"","-0.05%"
2023-03-02,117.15,117.275,117.485,117.165,"","0.04%"
2023-03-01,117.1,117.295,117.445,117.14,"","-0.03%"
2023-02-28,117.13,117.225,117.43,117.1,"","0.04%"
2023-02-27,117.08,117.26,117.475,117.12,"","-0.05%"
2023-02-24,117.14,117.355,117.485,117.155,"","-0.12%"
2023-02-23,117.28,117.35,117.465,117.195,"","0.05%"
2023-02-22,117.22,117.275,117.44,117.21,"","0.00%"
2023-02-21,117.22,117.305,117.47,117.165,"","0.00%"
2023-02-20,117.22,117.29,117.405,117.12,"","-0.03%"
2023-02-17,117.25,117.31,117.46,117.205,"","0.10%"
2023-02-16,117.13,117.335,117.43,117.13,"","-0.10%"
2023-02-15,117.25,117.33,117.445,117.105,"","0.04%"
2023-02-14,117.2,117.265,117.525,116.96,"","0.00%"
2023-02-13,117.2,117.305,117.47,117.045,"","-0.03%"
2023-02-10,117.23,117.28,117.41,117.19,"","0.07%"
2023-02-09,117.15,117.32,117.5,117.19,"","-0.03%"
2023-02-08,117.19,117.32,117.72,117.185,"","-0.02%"
2023-02-07,117.21,117.365,117.545,117.16,"","-0.07%"
2023-02-06,117.29,117.305,117.475,117.165,"","0.09%"
2023-02-03,117.18,117.395,117.735,116.6,"","-0.06%"
2023-02-02,117.25,117.32,117.495,117.225,"","0.04%"
2023-02-01,117.2,117.36,117.525,117.18,"","-0.01%"
2023-01-31,117.21,117.34,117.575,117.06,"","0.08%"
2023-01-30,117.12,117.415,117.645,117.17,"","-0.14%"
2023-01-27,117.29,117.39,117.54,117.23,"","0.08%"
2023-01-26,117.2,117.41,117.485,117.17,"","-0.03%"
2023-01-25,117.23,117.355,117.51,117.24,"101.47K","0.10%"
2023-01-24,117.11,117.36,117.5,117.165,"94.60K","-0.09%"
2023-01-23,117.21,117.415,117.51,117.245,"93.65K","-0.02%"
2023-01-20,117.23,117.39,117.5,117.235,"113.13K","0.02%"
2023-01-19,117.21,117.325,117.49,117.165,"133.43K","0.02%"
2023-01-18,117.19,117.43,117.565,117.085,"136.01K","-0.05%"
2023-01-17,117.25,117.41,117.54,117.185,"135.31K","0.05%"
2023-01-16,117.19,117.39,117.55,117.235,"85.06K","-0.08%"
2023-01-13,117.28,117.34,117.52,117.255,"134.61K","0.09%"
2023-01-12,117.17,117.375,117.71,116.915,"130.68K","-0.02%"
2023-01-11,117.19,117.36,117.555,117.24,"121.15K","-0.03%"
2023-01-10,117.23,117.31,117.505,117.24,"127.68K","0.02%"
2023-01-09,117.21,117.26,117.735,117.22,"108.61K","0.00%"
2023-01-06,117.21,117.35,117.68,117.215,"110.33K","0.01%"
2023-01-05,117.2,117.33,117.57,116.805,"99.92K","0.04%"
2023-01-04,117.15,117.315,117.53,117.17,"103.00K","-0.11%"
2023-01-03,117.28,117.27,117.45,116.59,"100.31K","0.07%"
2023-01-02,117.2,117.275,117.41,117.06,"24.66K","-0.02%"
2022-12-30,117.22,117.305,117.425,117.18,"81.06K","-0.01%"
2022-12-29,117.23,117.28,117.44,117.205,"78.97K","0.04%"
2022-12-28,117.18,117.35,117.435,117.17,"73.62K","-0.02%"
2022-12-27,117.2,117.28,117.41,117.175,"82.17K","0.00%"
2022-12-26,117.2,117.28,117.55,117.175,"25.38K","0.01%"
2022-12-23,117.19,117.285,117.475,117.17,"123.88K","0.03%"
2022-12-22,117.16,117.37,117.575,117.165,"122.69K","-0.03%"
2022-12-21,117.19,117.33,117.505,117.205,"107.33K","0.01%"
2022-12-20,117.18,117.335,117.595,117.145,"153.31K","-0.03%"
2022-12-19,117.22,117.385,117.905,117.225,"105.00K","-0.02%"
2022-12-16,117.24,117.41,117.82,117.235,"113.17K","-0.05%"
2022-12-15,117.3,117.395,117.585,117.19,"115.69K","0.02%"
2022-12-14,117.28,117.325,117.7,117.025,"110.83K","0.13%"
2022-12-13,117.13,117.24,118.09,117.17,"94.09K","0.00%"
2022-12-12,117.13,117.21,117.44,116.965,"84.80K","0.03%"
2022-12-09,117.1,117.31,117.42,116.715,"102.18K","-0.04%"
2022-12-08,117.15,117.32,117.435,117.15,"112.23K","-0.03%"
2022-12-07,117.18,117.35,117.42,116.98,"118.43K","-0.05%"
2022-12-06,117.24,117.29,117.41,117.17,"93.47K","0.03%"
2022-12-05,117.21,117.045,117.81,116.985,"96.92K","0.03%"
2022-12-02,117.18,117.315,117.43,116.605,"101.79K","-0.03%"
2022-12-01,117.22,117.34,117.48,117.175,"130.06K","0.03%"
2022-11-30,117.19,117.33,117.585,117.11,"112.84K","0.01%"
2022-11-29,117.18,117.36,117.465,117.215,"95.71K","-0.02%"
2022-11-28,117.2,117.14,117.505,116.67,"91.23K","-0.03%"
2022-11-25,117.23,117.295,117.51,117.24,"79.52K","-0.01%"
2022-11-24,117.24,117.33,117.435,117.21,"88.31K","0.04%"
2022-11-23,117.19,117.325,117.515,117.175,"94.94K","0.03%"
2022-11-22,117.16,117.385,117.5,117.165,"94.88K","-0.09%"
2022-11-21,117.26,117.17,117.475,116.57,"93.29K","0.16%"
2022-11-18,117.07,117.295,117.425,117.145,"121.47K","-0.03%"
2022-11-17,117.11,117.31,117.505,117.115,"132.51K","-0.08%"
2022-11-16,117.2,117.185,117.47,117.04,"141.93K","0.07%"
2022-11-15,117.12,117.27,117.615,117.095,"138.52K","0.01%"
2022-11-14,117.11,117.38,117.42,116.6,"119.72K","0.00%"
2022-11-11,117.11,117.24,117.395,117.035,"133.98K","-0.02%"
2022-11-10,117.13,117.31,118.335,117.09,"157.31K","-0.01%"
2022-11-09,117.14,117.31,117.47,117.105,"146.19K","0.02%"
2022-11-08,117.12,117.245,117.46,117.12,"126.71K","0.06%"
2022-11-07,117.05,116.755,117.48,116.62,"111.78K","-0.10%"
2022-11-04,117.17,117.28,117.46,116.82,"110.91K","0.02%"
2022-11-03,117.15,117.31,117.445,117.075,"100.27K","0.03%"
2022-11-02,117.12,117.27,117.45,117.02,"112.48K","-0.09%"
2022-11-01,117.22,117.325,117.455,117.05,"104.55K","0.01%"
2022-10-31,117.21,117.115,117.465,117,"95.50K","0.03%"
2022-10-28,117.17,117.335,117.535,117.13,"109.40K","-0.03%"
2022-10-27,117.2,117.275,117.495,117.1,"152.87K","0.10%"
2022-10-26,117.08,117.265,117.5,117.135,"120.41K","0.00%"
2022-10-25,117.08,117.29,117.49,117.105,"103.78K","-0.01%"
2022-10-24,117.09,117.37,117.765,116.875,"109.06K","-0.13%"
2022-10-21,117.24,117.28,117.495,117.15,"107.78K","0.07%"
2022-10-20,117.16,117.325,117.485,117.135,"102.75K","-0.03%"
2022-10-19,117.2,117.225,117.455,117.12,"105.94K","0.11%"
2022-10-18,117.07,117.255,117.455,117.095,"125.81K","0.01%"
2022-10-17,117.06,117.325,117.65,117.13,"105.20K","-0.01%"
2022-10-14,117.07,117.245,117.485,117.015,"130.24K","-0.01%"
2022-10-13,117.08,117.255,117.505,116.25,"121.11K","-0.03%"
2022-10-12,117.11,117.28,117.495,117.02,"112.55K","0.05%"
2022-10-11,117.05,117.18,117.48,117.125,"162.17K","-0.02%"
2022-10-10,117.07,117.215,117.555,117.075,"124.36K","-0.09%"
2022-10-07,117.17,117.305,117.465,116.73,"119.74K","-0.02%"
2022-10-06,117.19,117.34,117.5,117.175,"141.64K","-0.01%"
2022-10-05,117.2,117.295,117.58,117.185,"130.31K","0.03%"
2022-10-04,117.16,117.34,117.475,117.175,"117.82K","-0.04%"
2022-10-03,117.21,117.315,117.74,117.115,"116.28K","0.03%"
2022-09-30,117.18,117.36,117.49,116.955,"109.21K","-0.05%"
2022-09-29,117.24,117.32,117.455,117.165,"120.00K","0.05%"
2022-09-28,117.18,117.285,117.485,117.17,"126.62K","-0.02%"
2022-09-27,117.2,117.34,117.435,117.18,"127.24K","-0.01%"
2022-09-26,117.21,117.24,117.55,115.815,"128.14K","0.03%"
2022-09-23,117.18,117.3,117.45,117.04,"119.16K","0.10%"
2022-09-22,117.06,117.33,117.465,117.105,"143.74K","-0.11%"
2022-09-21,117.19,117.315,117.46,116.83,"124.17K","0.08%"
2022-09-20,117.1,117.295,117.44,117.11,"107.41K","0.00%"
2022-09-19,117.1,117.295,117.51,117.04,"85.49K","-0.03%"
2022-09-16,117.14,117.35,117.485,117.06,"105.57K","0.00%"
2022-09-15,117.14,117.3,117.485,117.13,"105.51K","0.00%"
2022-09-14,117.14,117.305,117.48,117.09,"123.00K","0.07%"
2022-09-13,117.06,117.28,117.5,116.61,"119.31K","0.00%"
