Date,Price,Open,High,Low,Vol.,Change..
2020-12-07,3.2833,3.2794,3.3112,3.2561,202.60K,0.21%
2020-12-08,3.2837,3.2834,3.3168,3.2569,235.52K,0.01%
2020-12-09,3.2707,3.2849,3.3231,3.2548,216.79K,-0.40%
2020-12-10,3.2842,3.2769,3.308,3.2556,173.52K,0.41%
2020-12-11,3.2851,3.2854,3.3123,3.257,135.03K,0.03%
2020-12-14,3.2772,3.2857,3.3201,3.2587,141.76K,-0.24%
2020-12-15,3.2742,3.2792,3.3168,3.2587,197.19K,-0.09%
2020-12-16,3.2772,3.2767,3.3253,3.2583,237.70K,0.09%
2020-12-17,3.2969,3.2802,3.3236,3.2627,205.23K,0.60%
2020-12-18,3.2954,3.2981,3.3361,3.2654,175.15K,-0.05%
2020-12-21,3.2948,3.2882,3.3261,3.261,233.78K,-0.02%
2020-12-22,3.2701,3.2963,3.3135,3.2601,275.54K,-0.75%
2020-12-23,3.2767,3.2715,3.3194,3.2606,309.76K,0.20%
2020-12-24,3.2906,3.2799,3.3155,3.262,236.98K,0.42%
2020-12-25,3.288,3.2918,3.3162,3.2615,42.72K,-0.08%
2020-12-28,3.2904,3.2889,3.3284,3.2636,143.83K,0.07%
2020-12-29,3.29,3.2916,3.3246000000000002,3.2645,176.95K,-0.01%
2020-12-30,3.2964,3.2937,3.3359,3.2659,181.45K,0.19%
2020-12-31,3.2898,3.2954,3.3227,3.2654,141.04K,-0.20%
2021-01-01,3.2451,3.2913,3.2919,3.2466,2.91K,-1.36%
2021-01-04,3.2923,3.2894,3.3257,3.2665,161.32K,1.45%
2021-01-05,3.3004,3.2927,3.3133,3.2671,171.38K,0.25%
2021-01-06,3.2963,3.3057,3.3368,3.2696,188.12K,-0.12%
2021-01-07,3.2849,3.2977,3.3213,3.2678,186.28K,-0.35%
2021-01-08,3.2954,3.2866,3.329,3.2655,161.62K,0.32%
2021-01-11,3.2828,3.2845,3.3279,3.2587,185.76K,-0.38%
2021-01-12,3.2896,3.2864,3.3156,3.2589,176.87K,0.21%
2021-01-13,3.2834,3.2914,3.32,3.2631,154.24K,-0.19%
2021-01-14,3.2895,3.2866,3.3143,3.2782,125.93K,0.19%
2021-01-15,3.2798,3.2898,3.3183,3.255,192.35K,-0.29%
2021-01-18,3.2755,3.2768,3.3125,3.2539,143.92K,-0.13%
2021-01-19,3.2674,3.2767,3.3173,3.2549,139.51K,-0.25%
2021-01-20,3.2812,3.2689,3.3031,3.2555,166.95K,0.42%
2021-01-21,3.2696,3.2824,3.297,3.2568,180.30K,-0.35%
2021-01-22,3.2678,3.271,3.3149,3.2601,175.65K,-0.06%
2021-01-25,3.274,3.2762,3.3115,3.2583,167.58K,0.19%
2021-01-26,3.2757,3.2697,3.3039,3.2573,185.50K,0.05%
2021-01-27,3.272,3.2771,3.3089,3.2536,258.43K,-0.11%
